/home/mayi/anaconda3/envs/zzy_DIR/lib/python3.9/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
2025-03-05 16:32:25,225 - /home/mayi/data/zzy/DIR-GNN/utils/helper.py[line:49] - INFO: +----------------+---------------------------------+
| Parameter      | Value                           |
+----------------+---------------------------------+
| cuda           | 1                               |
+----------------+---------------------------------+
| datadir        | ../data/                        |
+----------------+---------------------------------+
| epoch          | 100                             |
+----------------+---------------------------------+
| reg            | True                            |
+----------------+---------------------------------+
| seed           | [1, 2, 3, 4, 5, 6, 7, 8, 9, 10] |
+----------------+---------------------------------+
| channels       | 128                             |
+----------------+---------------------------------+
| commit         |                                 |
+----------------+---------------------------------+
| type           | none                            |
+----------------+---------------------------------+
| input_channels | 768                             |
+----------------+---------------------------------+
| pretrain       | 10                              |
+----------------+---------------------------------+
| alpha          | 10                              |
+----------------+---------------------------------+
| r              | 0.500                           |
+----------------+---------------------------------+
| batch_size     | 128                             |
+----------------+---------------------------------+
| net_lr         | 0.001                           |
+----------------+---------------------------------+
| layers         | 4                               |
+----------------+---------------------------------+
| heads          | 4                               |
+----------------+---------------------------------+
| dataset        | politifact                      |
+----------------+---------------------------------+
| feature        | bert                            |
+----------------+---------------------------------+
| dropout        | 0.250                           |
+----------------+---------------------------------+
2025-03-05 16:32:25,225 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:344] - INFO: Seed:  1
2025-03-05 16:32:25,393 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:424] - INFO: # Train: 8298  #Test: 1186.0 #Val: 2371
2025-03-05 16:32:27,976 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [  0/100]Train_ACC:0.453 Test_ACC:0.445  Val_ACC:0.417  Train_Pre:0.543 Test_Pre:0.471  Val_Pre:0.574  Train_Recall:0.377 Test_Recall:0.365  Val_Recall:0.356  Train_F1:0.350 Test_F1:0.335  Val_F1:0.324  
2025-03-05 16:32:50,898 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 11/100]Train_ACC:0.683 Test_ACC:0.486  Val_ACC:0.465  Train_Pre:0.686 Test_Pre:0.473  Val_Pre:0.460  Train_Recall:0.676 Test_Recall:0.469  Val_Recall:0.451  Train_F1:0.673 Test_F1:0.468  Val_F1:0.449  
2025-03-05 16:32:52,880 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 12/100]Train_ACC:0.681 Test_ACC:0.480  Val_ACC:0.449  Train_Pre:0.700 Test_Pre:0.460  Val_Pre:0.441  Train_Recall:0.675 Test_Recall:0.458  Val_Recall:0.436  Train_F1:0.662 Test_F1:0.447  Val_F1:0.425  
2025-03-05 16:32:54,845 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 13/100]Train_ACC:0.735 Test_ACC:0.487  Val_ACC:0.461  Train_Pre:0.741 Test_Pre:0.478  Val_Pre:0.472  Train_Recall:0.720 Test_Recall:0.459  Val_Recall:0.443  Train_F1:0.727 Test_F1:0.465  Val_F1:0.451  
2025-03-05 16:32:56,828 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 14/100]Train_ACC:0.732 Test_ACC:0.496  Val_ACC:0.458  Train_Pre:0.739 Test_Pre:0.479  Val_Pre:0.457  Train_Recall:0.726 Test_Recall:0.475  Val_Recall:0.449  Train_F1:0.722 Test_F1:0.473  Val_F1:0.447  
2025-03-05 16:32:58,825 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 15/100]Train_ACC:0.730 Test_ACC:0.480  Val_ACC:0.438  Train_Pre:0.744 Test_Pre:0.462  Val_Pre:0.431  Train_Recall:0.739 Test_Recall:0.472  Val_Recall:0.441  Train_F1:0.719 Test_F1:0.459  Val_F1:0.426  
2025-03-05 16:33:00,847 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 16/100]Train_ACC:0.789 Test_ACC:0.478  Val_ACC:0.452  Train_Pre:0.795 Test_Pre:0.478  Val_Pre:0.460  Train_Recall:0.781 Test_Recall:0.458  Val_Recall:0.439  Train_F1:0.785 Test_F1:0.463  Val_F1:0.444  
2025-03-05 16:33:02,868 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 17/100]Train_ACC:0.787 Test_ACC:0.472  Val_ACC:0.450  Train_Pre:0.801 Test_Pre:0.449  Val_Pre:0.435  Train_Recall:0.786 Test_Recall:0.450  Val_Recall:0.440  Train_F1:0.779 Test_F1:0.445  Val_F1:0.432  
2025-03-05 16:33:04,894 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 18/100]Train_ACC:0.809 Test_ACC:0.482  Val_ACC:0.430  Train_Pre:0.809 Test_Pre:0.467  Val_Pre:0.420  Train_Recall:0.818 Test_Recall:0.472  Val_Recall:0.424  Train_F1:0.806 Test_F1:0.468  Val_F1:0.421  
2025-03-05 16:33:06,927 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 19/100]Train_ACC:0.811 Test_ACC:0.466  Val_ACC:0.427  Train_Pre:0.821 Test_Pre:0.478  Val_Pre:0.446  Train_Recall:0.805 Test_Recall:0.445  Val_Recall:0.412  Train_F1:0.809 Test_F1:0.452  Val_F1:0.417  
2025-03-05 16:33:09,030 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 20/100]Train_ACC:0.857 Test_ACC:0.473  Val_ACC:0.443  Train_Pre:0.865 Test_Pre:0.469  Val_Pre:0.436  Train_Recall:0.847 Test_Recall:0.445  Val_Recall:0.418  Train_F1:0.853 Test_F1:0.452  Val_F1:0.422  
2025-03-05 16:33:11,035 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 21/100]Train_ACC:0.869 Test_ACC:0.469  Val_ACC:0.446  Train_Pre:0.882 Test_Pre:0.467  Val_Pre:0.449  Train_Recall:0.857 Test_Recall:0.437  Val_Recall:0.419  Train_F1:0.866 Test_F1:0.445  Val_F1:0.425  
2025-03-05 16:33:13,045 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 22/100]Train_ACC:0.893 Test_ACC:0.475  Val_ACC:0.457  Train_Pre:0.898 Test_Pre:0.478  Val_Pre:0.459  Train_Recall:0.886 Test_Recall:0.452  Val_Recall:0.436  Train_F1:0.890 Test_F1:0.460  Val_F1:0.442  
2025-03-05 16:33:15,058 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 23/100]Train_ACC:0.882 Test_ACC:0.468  Val_ACC:0.434  Train_Pre:0.903 Test_Pre:0.479  Val_Pre:0.449  Train_Recall:0.868 Test_Recall:0.434  Val_Recall:0.407  Train_F1:0.879 Test_F1:0.441  Val_F1:0.412  
2025-03-05 16:33:17,089 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 24/100]Train_ACC:0.892 Test_ACC:0.457  Val_ACC:0.442  Train_Pre:0.887 Test_Pre:0.451  Val_Pre:0.439  Train_Recall:0.904 Test_Recall:0.452  Val_Recall:0.440  Train_F1:0.892 Test_F1:0.449  Val_F1:0.438  
2025-03-05 16:33:19,121 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 25/100]Train_ACC:0.907 Test_ACC:0.461  Val_ACC:0.454  Train_Pre:0.908 Test_Pre:0.463  Val_Pre:0.462  Train_Recall:0.907 Test_Recall:0.443  Val_Recall:0.440  Train_F1:0.908 Test_F1:0.450  Val_F1:0.448  
2025-03-05 16:33:21,150 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 26/100]Train_ACC:0.918 Test_ACC:0.473  Val_ACC:0.438  Train_Pre:0.914 Test_Pre:0.466  Val_Pre:0.431  Train_Recall:0.924 Test_Recall:0.460  Val_Recall:0.423  Train_F1:0.918 Test_F1:0.462  Val_F1:0.426  
2025-03-05 16:33:23,164 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 27/100]Train_ACC:0.894 Test_ACC:0.458  Val_ACC:0.420  Train_Pre:0.895 Test_Pre:0.443  Val_Pre:0.412  Train_Recall:0.904 Test_Recall:0.454  Val_Recall:0.424  Train_F1:0.894 Test_F1:0.446  Val_F1:0.415  
2025-03-05 16:33:25,263 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 28/100]Train_ACC:0.950 Test_ACC:0.463  Val_ACC:0.452  Train_Pre:0.951 Test_Pre:0.461  Val_Pre:0.454  Train_Recall:0.949 Test_Recall:0.440  Val_Recall:0.432  Train_F1:0.950 Test_F1:0.446  Val_F1:0.438  
2025-03-05 16:33:27,284 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 29/100]Train_ACC:0.928 Test_ACC:0.456  Val_ACC:0.445  Train_Pre:0.934 Test_Pre:0.458  Val_Pre:0.453  Train_Recall:0.926 Test_Recall:0.431  Val_Recall:0.425  Train_F1:0.929 Test_F1:0.438  Val_F1:0.431  
2025-03-05 16:33:29,359 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 30/100]Train_ACC:0.951 Test_ACC:0.471  Val_ACC:0.460  Train_Pre:0.957 Test_Pre:0.472  Val_Pre:0.474  Train_Recall:0.944 Test_Recall:0.438  Val_Recall:0.430  Train_F1:0.950 Test_F1:0.446  Val_F1:0.439  
2025-03-05 16:33:31,391 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 31/100]Train_ACC:0.929 Test_ACC:0.457  Val_ACC:0.438  Train_Pre:0.928 Test_Pre:0.444  Val_Pre:0.433  Train_Recall:0.935 Test_Recall:0.445  Val_Recall:0.429  Train_F1:0.930 Test_F1:0.444  Val_F1:0.430  
2025-03-05 16:33:33,421 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 32/100]Train_ACC:0.924 Test_ACC:0.461  Val_ACC:0.432  Train_Pre:0.919 Test_Pre:0.452  Val_Pre:0.429  Train_Recall:0.935 Test_Recall:0.456  Val_Recall:0.436  Train_F1:0.923 Test_F1:0.451  Val_F1:0.428  
2025-03-05 16:33:35,420 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 33/100]Train_ACC:0.964 Test_ACC:0.461  Val_ACC:0.436  Train_Pre:0.961 Test_Pre:0.456  Val_Pre:0.432  Train_Recall:0.968 Test_Recall:0.448  Val_Recall:0.428  Train_F1:0.964 Test_F1:0.451  Val_F1:0.429  
2025-03-05 16:33:37,456 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 34/100]Train_ACC:0.911 Test_ACC:0.456  Val_ACC:0.412  Train_Pre:0.912 Test_Pre:0.444  Val_Pre:0.406  Train_Recall:0.922 Test_Recall:0.451  Val_Recall:0.411  Train_F1:0.912 Test_F1:0.443  Val_F1:0.405  
2025-03-05 16:33:39,480 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 35/100]Train_ACC:0.939 Test_ACC:0.446  Val_ACC:0.427  Train_Pre:0.940 Test_Pre:0.435  Val_Pre:0.416  Train_Recall:0.944 Test_Recall:0.438  Val_Recall:0.422  Train_F1:0.940 Test_F1:0.435  Val_F1:0.418  
2025-03-05 16:33:41,523 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 36/100]Train_ACC:0.968 Test_ACC:0.466  Val_ACC:0.427  Train_Pre:0.969 Test_Pre:0.461  Val_Pre:0.426  Train_Recall:0.969 Test_Recall:0.444  Val_Recall:0.411  Train_F1:0.969 Test_F1:0.450  Val_F1:0.415  
2025-03-05 16:33:43,594 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 37/100]Train_ACC:0.970 Test_ACC:0.440  Val_ACC:0.424  Train_Pre:0.966 Test_Pre:0.436  Val_Pre:0.421  Train_Recall:0.974 Test_Recall:0.436  Val_Recall:0.416  Train_F1:0.970 Test_F1:0.435  Val_F1:0.418  
2025-03-05 16:33:45,611 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 38/100]Train_ACC:0.980 Test_ACC:0.464  Val_ACC:0.427  Train_Pre:0.981 Test_Pre:0.453  Val_Pre:0.422  Train_Recall:0.980 Test_Recall:0.443  Val_Recall:0.411  Train_F1:0.980 Test_F1:0.447  Val_F1:0.414  
2025-03-05 16:33:47,646 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 39/100]Train_ACC:0.968 Test_ACC:0.467  Val_ACC:0.436  Train_Pre:0.968 Test_Pre:0.460  Val_Pre:0.437  Train_Recall:0.971 Test_Recall:0.451  Val_Recall:0.425  Train_F1:0.969 Test_F1:0.454  Val_F1:0.429  
2025-03-05 16:33:49,690 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 40/100]Train_ACC:0.960 Test_ACC:0.444  Val_ACC:0.431  Train_Pre:0.960 Test_Pre:0.445  Val_Pre:0.433  Train_Recall:0.960 Test_Recall:0.424  Val_Recall:0.411  Train_F1:0.960 Test_F1:0.427  Val_F1:0.416  
2025-03-05 16:33:51,716 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 41/100]Train_ACC:0.973 Test_ACC:0.463  Val_ACC:0.433  Train_Pre:0.973 Test_Pre:0.453  Val_Pre:0.429  Train_Recall:0.975 Test_Recall:0.446  Val_Recall:0.424  Train_F1:0.973 Test_F1:0.448  Val_F1:0.426  
2025-03-05 16:33:53,749 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 42/100]Train_ACC:0.963 Test_ACC:0.456  Val_ACC:0.433  Train_Pre:0.965 Test_Pre:0.438  Val_Pre:0.425  Train_Recall:0.964 Test_Recall:0.433  Val_Recall:0.417  Train_F1:0.964 Test_F1:0.432  Val_F1:0.416  
2025-03-05 16:33:55,812 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 43/100]Train_ACC:0.982 Test_ACC:0.452  Val_ACC:0.418  Train_Pre:0.981 Test_Pre:0.444  Val_Pre:0.414  Train_Recall:0.983 Test_Recall:0.438  Val_Recall:0.408  Train_F1:0.982 Test_F1:0.440  Val_F1:0.410  
2025-03-05 16:33:57,859 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 44/100]Train_ACC:0.972 Test_ACC:0.459  Val_ACC:0.419  Train_Pre:0.974 Test_Pre:0.457  Val_Pre:0.421  Train_Recall:0.974 Test_Recall:0.440  Val_Recall:0.405  Train_F1:0.973 Test_F1:0.444  Val_F1:0.409  
2025-03-05 16:33:59,989 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 45/100]Train_ACC:0.981 Test_ACC:0.460  Val_ACC:0.422  Train_Pre:0.979 Test_Pre:0.467  Val_Pre:0.432  Train_Recall:0.982 Test_Recall:0.442  Val_Recall:0.411  Train_F1:0.981 Test_F1:0.447  Val_F1:0.414  
2025-03-05 16:34:02,013 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 46/100]Train_ACC:0.988 Test_ACC:0.457  Val_ACC:0.433  Train_Pre:0.988 Test_Pre:0.450  Val_Pre:0.436  Train_Recall:0.989 Test_Recall:0.435  Val_Recall:0.421  Train_F1:0.989 Test_F1:0.440  Val_F1:0.427  
2025-03-05 16:34:04,000 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 47/100]Train_ACC:0.991 Test_ACC:0.456  Val_ACC:0.432  Train_Pre:0.991 Test_Pre:0.456  Val_Pre:0.437  Train_Recall:0.992 Test_Recall:0.435  Val_Recall:0.421  Train_F1:0.992 Test_F1:0.442  Val_F1:0.426  
2025-03-05 16:34:05,989 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 48/100]Train_ACC:0.967 Test_ACC:0.455  Val_ACC:0.415  Train_Pre:0.965 Test_Pre:0.449  Val_Pre:0.409  Train_Recall:0.969 Test_Recall:0.441  Val_Recall:0.403  Train_F1:0.967 Test_F1:0.443  Val_F1:0.405  
2025-03-05 16:34:08,013 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 49/100]Train_ACC:0.985 Test_ACC:0.464  Val_ACC:0.446  Train_Pre:0.987 Test_Pre:0.464  Val_Pre:0.451  Train_Recall:0.983 Test_Recall:0.435  Val_Recall:0.421  Train_F1:0.985 Test_F1:0.441  Val_F1:0.428  
2025-03-05 16:34:10,051 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 50/100]Train_ACC:0.978 Test_ACC:0.469  Val_ACC:0.445  Train_Pre:0.981 Test_Pre:0.459  Val_Pre:0.451  Train_Recall:0.978 Test_Recall:0.440  Val_Recall:0.428  Train_F1:0.979 Test_F1:0.446  Val_F1:0.434  
2025-03-05 16:34:12,099 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 51/100]Train_ACC:0.952 Test_ACC:0.442  Val_ACC:0.427  Train_Pre:0.953 Test_Pre:0.439  Val_Pre:0.422  Train_Recall:0.957 Test_Recall:0.434  Val_Recall:0.418  Train_F1:0.955 Test_F1:0.432  Val_F1:0.418  
2025-03-05 16:34:14,130 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 52/100]Train_ACC:0.987 Test_ACC:0.471  Val_ACC:0.430  Train_Pre:0.989 Test_Pre:0.466  Val_Pre:0.428  Train_Recall:0.986 Test_Recall:0.438  Val_Recall:0.407  Train_F1:0.987 Test_F1:0.446  Val_F1:0.412  
2025-03-05 16:34:16,247 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 53/100]Train_ACC:0.991 Test_ACC:0.446  Val_ACC:0.428  Train_Pre:0.989 Test_Pre:0.446  Val_Pre:0.433  Train_Recall:0.992 Test_Recall:0.435  Val_Recall:0.421  Train_F1:0.991 Test_F1:0.439  Val_F1:0.426  
2025-03-05 16:34:18,294 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 54/100]Train_ACC:0.988 Test_ACC:0.453  Val_ACC:0.444  Train_Pre:0.990 Test_Pre:0.458  Val_Pre:0.457  Train_Recall:0.987 Test_Recall:0.420  Val_Recall:0.418  Train_F1:0.988 Test_F1:0.428  Val_F1:0.426  
2025-03-05 16:34:20,325 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 55/100]Train_ACC:0.988 Test_ACC:0.460  Val_ACC:0.424  Train_Pre:0.986 Test_Pre:0.459  Val_Pre:0.427  Train_Recall:0.990 Test_Recall:0.446  Val_Recall:0.416  Train_F1:0.987 Test_F1:0.450  Val_F1:0.420  
2025-03-05 16:34:22,310 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 56/100]Train_ACC:0.988 Test_ACC:0.450  Val_ACC:0.426  Train_Pre:0.987 Test_Pre:0.443  Val_Pre:0.420  Train_Recall:0.989 Test_Recall:0.437  Val_Recall:0.415  Train_F1:0.988 Test_F1:0.440  Val_F1:0.416  
2025-03-05 16:34:24,295 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 57/100]Train_ACC:0.987 Test_ACC:0.459  Val_ACC:0.419  Train_Pre:0.989 Test_Pre:0.460  Val_Pre:0.424  Train_Recall:0.987 Test_Recall:0.433  Val_Recall:0.398  Train_F1:0.988 Test_F1:0.441  Val_F1:0.401  
2025-03-05 16:34:26,272 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 58/100]Train_ACC:0.986 Test_ACC:0.478  Val_ACC:0.440  Train_Pre:0.989 Test_Pre:0.470  Val_Pre:0.435  Train_Recall:0.986 Test_Recall:0.443  Val_Recall:0.416  Train_F1:0.987 Test_F1:0.450  Val_F1:0.418  
2025-03-05 16:34:28,285 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 59/100]Train_ACC:0.985 Test_ACC:0.461  Val_ACC:0.421  Train_Pre:0.984 Test_Pre:0.448  Val_Pre:0.414  Train_Recall:0.987 Test_Recall:0.451  Val_Recall:0.416  Train_F1:0.985 Test_F1:0.449  Val_F1:0.413  
2025-03-05 16:34:30,303 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 60/100]Train_ACC:0.992 Test_ACC:0.450  Val_ACC:0.427  Train_Pre:0.991 Test_Pre:0.456  Val_Pre:0.432  Train_Recall:0.993 Test_Recall:0.434  Val_Recall:0.413  Train_F1:0.992 Test_F1:0.439  Val_F1:0.418  
2025-03-05 16:34:32,334 - /home/mayi/data/zzy/DIR-GNN/train/sst5.py[line:457] - INFO: Epoch [ 61/100]Train_ACC:0.981 Test_ACC:0.470  Val_ACC:0.454  Train_Pre:0.984 Test_Pre:0.458  Val_Pre:0.459  Train_Recall:0.977 Test_Recall:0.432  Val_Recall:0.426  Train_F1:0.980 Test_F1:0.435  Val_F1:0.429  
